TITRE,DESCRIPTION,PRIX,CODE_DEVISE,QUANTITÉ,TAGS,MATÉRIAUX,"IMAGE 1","IMAGE 2","IMAGE 3","IMAGE 4","IMAGE 5","IMAGE 6","IMAGE 7","IMAGE 8","IMAGE 9","IMAGE 10","TYPE VARIATION 1","NOM VARIATION 1","VALEURS VARIATION 1","TYPE VARIATION 2","NOM VARIATION 2","VALEURS VARIATION 2",RÉFÉRENCE
"Marque page bois gravé personnalisé, Bijou de livre, Cadeau unique, Citation, Signet fait main pour livre, Cadeau sur mesure","Offrez un cadeau unique et rempli de sens avec notre marque-page en bois personnalisé. 

Conçu pour les amoureux des livres, cet accessoire de lecture est bien plus qu'un simple objet : c'est un souvenir précieux qui marquera les pages de vos plus belles histoires.

​Fabriqué en bois de haute qualité et gravé au laser, il peut être personnalisé avec la citation, le prénom ou le message de votre choix. (15 mots maximum).

La forme élégante de livre ouvert, la porte symbolique et le pompon soyeux en font un bijou de livre très personnel et significatif.

Vous pouvez choisir la couleur du pompon, sinon elle sera choisie au hasard.

Le marque page fait 15cm de hauteur et 7cm de largeur.

Que ce soit pour un anniversaire, un départ, une occasion spéciale ou simplement pour faire plaisir, ce marque-page est le cadeau idéal qui reflète la personnalité de son destinataire.
  
Cet objet n'est pas un jouet mais une decoration à manipuler avec précaution.

Faites vous plaisir ou faites plaisir à un proche !

Chaque pièce est unique. Les variations de grain du bois ainsi que les réglages d'affichage de vos écrans peuvent entraîner de légères différences de coloris par rapport aux photographies.",10,EUR,4,"Accessoire_lecture,Cadeau_romantique,Accessoire_livre,Livre_et_lecture,Bijou_de_livre,Cadeau_lectrice,Marque-page,fête_des_mères,cadeau_pour_elle,phrase_personnalisée,Cadeau_gravé,Cadeau_personnalisé,Marque-page_bois",bois,https://i.etsystatic.com/50081081/r/il/ddd42e/7418558300/il_fullxfull.7418558300_8gcm.jpg,https://i.etsystatic.com/50081081/r/il/59d853/7166623596/il_fullxfull.7166623596_gcoj.jpg,https://i.etsystatic.com/50081081/r/il/e36f23/7166623580/il_fullxfull.7166623580_pl3a.jpg,https://i.etsystatic.com/50081081/r/il/0d0403/7166623590/il_fullxfull.7166623590_87vb.jpg,https://i.etsystatic.com/50081081/r/il/dd8453/7214610173/il_fullxfull.7214610173_buls.jpg,https://i.etsystatic.com/50081081/r/il/bbfda7/7214610175/il_fullxfull.7214610175_h1qb.jpg,https://i.etsystatic.com/50081081/r/il/04bb86/7166623594/il_fullxfull.7166623594_lmma.jpg,https://i.etsystatic.com/50081081/r/il/f42f1f/7214610169/il_fullxfull.7214610169_nw3m.jpg,,,,,,,,,
"Marque page en bois personnalisé, Voilier bateau gravé, Cadeau de voyage pour lecteur, Citation, Signet fait main pour livre","Naviguez dans vos lectures avec notre marque-page voilier personnalisé. 

Fabriqué en bois de haute qualité et gravé au laser, cet accessoire de lecture est idéal pour les âmes voyageuses et les passionnés de livres. La silhouette du voilier, avec ses vagues finement ciselées, est accompagnée d'une citation inspirante et peut être personnalisée avec le texte de votre choix. (15 mots maximum)

Vous pouvez choisir la couleur du pompon, sinon elle sera choisi au hasard.

Le marque page fait 15cm de hauteur et 7cm de largeur.
  
Ce cadeau de voyage unique est parfait pour un ami, un membre de la famille ou pour un départ en retraite. C'est un souvenir durable qui rappellera à son propriétaire de se laisser porter par le vent et les histoires.

Cet objet n'est pas un jouet mais une decoration à manipuler avec précaution.

Faites vous plaisir ou faites plaisir à un proche !

Chaque pièce est unique. Les variations de grain du bois ainsi que les réglages d'affichage de vos écrans peuvent entraîner de légères différences de coloris par rapport aux photographies.",10,EUR,4,"Accessoire_lecture,Cadeau_romantique,Accessoire_livre,Livre_et_lecture,Bijou_de_livre,Cadeau_lectrice,Marque-page,fête_des_mères,cadeau_pour_elle,phrase_personnalisée,Cadeau_gravé,Cadeau_personnalisé,Marque-page_bois",bois,https://i.etsystatic.com/50081081/r/il/a801ad/7418556700/il_fullxfull.7418556700_5lg0.jpg,https://i.etsystatic.com/50081081/r/il/434f43/7166586490/il_fullxfull.7166586490_6qc8.jpg,https://i.etsystatic.com/50081081/r/il/a22270/7166586502/il_fullxfull.7166586502_alar.jpg,https://i.etsystatic.com/50081081/r/il/9625ea/7214573467/il_fullxfull.7214573467_hken.jpg,https://i.etsystatic.com/50081081/r/il/4dad8c/7214573469/il_fullxfull.7214573469_f8fg.jpg,https://i.etsystatic.com/50081081/r/il/8bf5dc/7166587852/il_fullxfull.7166587852_35ot.jpg,https://i.etsystatic.com/50081081/r/il/794e9b/7534303385/il_fullxfull.7534303385_h94s.jpg,,,,,,,,,,
"Marque-page oeillet en métal doré, Cadeau pour lectrice, Bijou de livre, Élégant accessoire de lecture, Cadeau original","Offrez une touche de poésie à vos lectures avec notre marque-page oeillet doré en métal. 
Cet élégant bijou de livre est bien plus qu'un simple accessoire : c'est un véritable compagnon pour tous les amoureux des livres.
​
Conçu avec finesse, il fait 9cm de hauteur et 0,5mm d épaisseur. 

Le motif ajouré en forme de fleur de pissenlit et sa délicate chaînette à pompon créent un bijou de livre unique. C'est l'accessoire parfait pour tous les amoureux des livres, qui cherchent à embellir leurs moments de lecture. 

Son design intemporel ajoute une touche d'élégance à chaque livre, faisant de la lecture un moment encore plus spécial.
​
C'est le cadeau parfait pour une lectrice passionnée, une maman, une amie ou pour votre moitié. Idéal pour un anniversaire, la Saint-Valentin, Noël ou simplement pour faire plaisir, ce marque-page fleur est un souvenir durable et significatif qui embellira n'importe quelle bibliothèque.

Cet objet n'est pas un jouet mais une decoration à manipuler avec précaution.

Faites vous plaisir ou faites plaisir à un proche !",6.5,EUR,2,"Accessoire_lecture,Cadeau_romantique,Accessoire_livre,Livre_et_lecture,Signet_métal,Bijou_de_livre,Cadeau_lectrice,Marque-page,Décoration_florale,fête_des_mères,cadeau_pour_elle,marque_page_oeillet,oeillet_doré",métal,https://i.etsystatic.com/50081081/r/il/9631cc/7166424414/il_fullxfull.7166424414_jqee.jpg,https://i.etsystatic.com/50081081/r/il/674834/7166424406/il_fullxfull.7166424406_ap8u.jpg,https://i.etsystatic.com/50081081/r/il/d349ab/7214410895/il_fullxfull.7214410895_3ot4.jpg,https://i.etsystatic.com/50081081/r/il/8594f9/7166424416/il_fullxfull.7166424416_6q0r.jpg,https://i.etsystatic.com/50081081/r/il/d84eb7/7534291577/il_fullxfull.7534291577_g2fv.jpg,,,,,,,,,,,,
"Plaque porte chauve-souris avec Prénom personnalisé gravé bois vernis, décoration chambre enfant. Cadeau anniversaire, baptême, naissance","Pour toutes les occasions, prénom personnalisé avec décoration chauve-souris en bois de tilleul vernis, d'une épaisseur de 3mm, sur commande. 

Découpe du bois et gravure fait main en France, Alpes-Maritimes.

Existe en 2 hauteurs différentes, 20cm ou 30 cm, selon vos envies.

Il se fixe trés facilement avec l'encoche faîtes en haut ou avec du scotch double face, marque préconisée 3M.

Cet objet n'est pas un jouet mais une decoration à manipuler avec précaution.

Faites vous plaisir ou faites plaisir à un proche !",24,EUR,6,"Baptême,Cadeau,cadeau_personnalise,Plaque_porte_prénom,cadeau_naissance,Prénom_personnalisé,Lettres_en_bois,Plaque_de_porte,deco_chambre_enfant,Cadeau_anniversaire,Prénom_gravé,plaque_chauve_souris,deco_chauve_souris","Bois,Tilleul",https://i.etsystatic.com/50081081/r/il/15950f/7458003611/il_fullxfull.7458003611_36w8.jpg,https://i.etsystatic.com/50081081/r/il/dd3170/7208110815/il_fullxfull.7208110815_ditt.jpg,https://i.etsystatic.com/50081081/r/il/81b6f4/7180624078/il_fullxfull.7180624078_iobp.jpg,https://i.etsystatic.com/50081081/r/il/25b3b5/7228609237/il_fullxfull.7228609237_2r7o.jpg,https://i.etsystatic.com/50081081/r/il/b50935/5897338071/il_fullxfull.5897338071_dgym.jpg,https://i.etsystatic.com/50081081/r/il/cfe54f/7160133428/il_fullxfull.7160133428_auto.jpg,https://i.etsystatic.com/50081081/r/il/9a69da/7534320857/il_fullxfull.7534320857_4qna.jpg,,,,Couleur,"Couleur principale","bleu fonce,vert,vert fonce,Jaune,Bleu,Rose clair,Bleu clair,Orange,Noir,Or,Rose,Rouge,Blanc",Hauteur,Hauteur,"20,30",
"Plaque porte lapin avec Prénom personnalisé gravé bois vernis, décoration chambre enfant. Cadeau anniversaire, baptême, naissance unique !","Pour toutes les occasions, prénom personnalisé avec décoration lapin en bois de tilleul vernis, d'une épaisseur de 3mm, sur commande. 

Découpe du bois et gravure fait main en France, Alpes-Maritimes.

Existe en 2 hauteurs différentes, 20cm ou 30 cm, selon vos envies.

Il se fixe trés facilement avec l'encoche faîtes en haut ou avec du scotch double face, marque préconisée 3M.

Cet objet n'est pas un jouet mais une decoration à manipuler avec précaution.

Faites vous plaisir ou faites plaisir à un proche !",24,EUR,6,"Baptême,Cadeau,cadeau_personnalise,Plaque_porte_prénom,cadeau_naissance,Prénom_personnalisé,Lettres_en_bois,Plaque_de_porte,deco_chambre_enfant,Cadeau_anniversaire,Prénom_gravé,plaque_lapin_bois,decoration_lapin","Bois,Tilleul",https://i.etsystatic.com/50081081/r/il/e072e9/7410088842/il_fullxfull.7410088842_70de.jpg,https://i.etsystatic.com/50081081/r/il/52abc6/7208107291/il_fullxfull.7208107291_bsnr.jpg,https://i.etsystatic.com/50081081/r/il/18c2d3/7180625344/il_fullxfull.7180625344_dre9.jpg,https://i.etsystatic.com/50081081/r/il/3f72a6/7228610627/il_fullxfull.7228610627_4op0.jpg,https://i.etsystatic.com/50081081/r/il/b50935/5897338071/il_fullxfull.5897338071_dgym.jpg,https://i.etsystatic.com/50081081/r/il/09695d/7208125691/il_fullxfull.7208125691_iy4a.jpg,https://i.etsystatic.com/50081081/r/il/1ad3ad/7486393220/il_fullxfull.7486393220_k2k2.jpg,,,,Couleur,"Couleur principale","bleu fonce,vert,vert fonce,Jaune,Bleu,Rose clair,Bleu clair,Orange,Noir,Or,Rose,Rouge,Blanc",Hauteur,Hauteur,"20,30",
"Bracelet bijou perle personnalisé avec prénom, Gravure initiale, Gravure date, Cadeau pour elle. Perle or noir strass","Découvrez ce magnifique bracelet en perles fines de 8mm, une pièce délicate et unique, conçue pour vous ou pour offrir en cadeau. 

Il est le bijou parfait pour immortaliser un prénom, une date, une initiale ou même un mot au choix grâce à sa gravure personnalisée. 

La gravure est recto verso.

Ce bracelet associe des perles noires et or à un effet de transparence, créant une touche de mystère et d'élégance. 
Chaque perle est séparée par de subtils strass brillants, ajoutant une touche d'éclat. 
Le bracelet est orné, à l'arrière, de deux cœurs délicats et d'un arbre de vie symbolique.

Que ce soit pour un anniversaire, la Fête des Mères ou simplement pour faire plaisir, ce bracelet ajoutera une touche d'élégance à n'importe quelle tenue.

Ce bracelet est conçu avec du fil elastique de 1mm d épaisseur. 

Ce bracelet est un bijou délicat. Il ne doit pas être mis en contact avec l'eau (douche, baignade, etc.) pour préserver sa gravure et la qualité des perles. Évitez également tout contact avec des parfums, crèmes ou produits chimiques.

Veuillez noter que plus le mot est long, plus la taille des lettres sera réduite pour tenir sur l'espace disponible. Cela garantit que la gravure reste lisible et esthétique, même pour les longs prénoms.

Chaque bracelet est fait à la main avec passion et souci du détail. 

Si vous avez des questions ou une demande spéciale, n'hésitez pas à nous contacter !",25,EUR,3,"Bijou_perles,Bracelet_perle,Prénom_gravé,Cadeau_personnalisé,Bijou_personnalisé,Bracelet_gravé,Bracelet_prénom,Bracelet_personnalis,Bijoux_faits_main,Bijou_artisanal,Cadeau_pour_elle,Cadeau_anniversaire,gravure_prenom","perle,fil elastique 1mm",https://i.etsystatic.com/50081081/r/il/33a4dc/7194012047/il_fullxfull.7194012047_89jo.jpg,https://i.etsystatic.com/50081081/r/il/dd6845/7194012045/il_fullxfull.7194012045_eqwu.jpg,https://i.etsystatic.com/50081081/r/il/d42773/7146023126/il_fullxfull.7146023126_9kwp.jpg,https://i.etsystatic.com/50081081/r/il/0894a7/7534297471/il_fullxfull.7534297471_ru84.jpg,,,,,,,"Propriété personnalisée","Taille du poignet","14 cm,15 cm,16 cm,17cm,18 cm,19 cm,20 cm,21 cm,22 cm",,,,
"Bracelet bijou perle personnalisé avec prénom, Gravure initiale, Gravure date, Cadeau pour elle. Perle et breloque couleur argent rose bleu","Découvrez ce magnifique bracelet en perles fines de 8mm, une pièce délicate et unique, conçue pour vous ou pour offrir en cadeau. 

Il est le bijou parfait pour immortaliser un prénom, une date, une initiale ou même un mot au choix grâce à sa gravure personnalisée. 

La gravure est recto verso.

Ce bracelet associe des perles Rose avec un effet de transparence et rose et bleu opaque, créant une touche de mystère et d'élégance. les autres perles sont couleur argent.

Chaque perle est séparée par de subtils coeurs, ajoutant une touche de romantisme. 
Le bracelet est orné, sur les côtés, de breloques dont un magnifique coeur et un mot ""Love"". À l'arrière, d'un arbre de vie symbolique.

Que ce soit pour un anniversaire, la Fête des Mères ou simplement pour faire plaisir, ce bracelet ajoutera une touche d'élégance à n'importe quelle tenue.

Ce bracelet est conçu avec du fil elastique de 1mm d épaisseur. 

Ce bracelet est un bijou délicat. Il ne doit pas être mis en contact avec l'eau (douche, baignade, etc.) pour préserver sa gravure et la qualité des perles. Évitez également tout contact avec des parfums, crèmes ou produits chimiques.

Veuillez noter que plus le mot est long, plus la taille des lettres sera réduite pour tenir sur l'espace disponible. Cela garantit que la gravure reste lisible et esthétique, même pour les longs prénoms.

Chaque bracelet est fait à la main avec passion et souci du détail. 

Si vous avez des questions ou une demande spéciale, n'hésitez pas à nous contacter !",25,EUR,3,"Bijou_perles,Bracelet_perle,Prénom_gravé,Cadeau_personnalisé,Bijou_personnalisé,Bracelet_gravé,Bracelet_prénom,Bijoux_faits_main,Bijou_artisanal,Cadeau_pour_elle,Cadeau_anniversaire,gravure_prenom,perle_rose_argent","perle,fil elastique 1mm,perle rose,perle bleu",https://i.etsystatic.com/50081081/r/il/6e12ae/7146087248/il_fullxfull.7146087248_7lw8.jpg,https://i.etsystatic.com/50081081/r/il/a698b1/7146087242/il_fullxfull.7146087242_jwp5.jpg,https://i.etsystatic.com/50081081/r/il/3d7843/7146087266/il_fullxfull.7146087266_oc02.jpg,https://i.etsystatic.com/50081081/r/il/f7ad51/7146087250/il_fullxfull.7146087250_kytf.jpg,https://i.etsystatic.com/50081081/r/il/8dad2e/7146087264/il_fullxfull.7146087264_n3x2.jpg,https://i.etsystatic.com/50081081/r/il/d04e23/7486372062/il_fullxfull.7486372062_6kvt.jpg,,,,,"Propriété personnalisée","Taille du poignet","14 cm,15 cm,16 cm,17 cm,18 cm,19 cm,20 cm,21 cm,22 cm",,,,
"Plaque porte lion avec Prénom personnalisé gravé bois vernis, décoration chambre enfant. Cadeau anniversaire, baptême, naissance unique !","Pour toutes les occasions, prénom personnalisé avec décoration Lion en bois de tilleul vernis, d'une épaisseur de 3mm, sur commande. 

Découpe du bois et gravure fait main en France, Alpes-Maritimes.

Existe en 2 hauteurs différentes, 20cm ou 30 cm, selon vos envies.

Il se fixe trés facilement avec l'encoche faîtes en haut ou avec du scotch double face, marque préconisée 3M.

Cet objet n'est pas un jouet mais une decoration à manipuler avec précaution.

Faites vous plaisir ou faites plaisir à un proche !",24,EUR,6,"Baptême,Cadeau,cadeau_personnalise,Plaque_porte_prénom,cadeau_naissance,Prénom_personnalisé,Lettres_en_bois,Plaque_de_porte,deco_chambre_enfant,Cadeau_anniversaire,Prénom_gravé,plaque_lion_bois,decoration_lion","Bois,Tilleul",https://i.etsystatic.com/50081081/r/il/93a80f/7457995351/il_fullxfull.7457995351_cx4q.jpg,https://i.etsystatic.com/50081081/r/il/919bd8/7160108030/il_fullxfull.7160108030_cnji.jpg,https://i.etsystatic.com/50081081/r/il/ab8354/7228597131/il_fullxfull.7228597131_9yd4.jpg,https://i.etsystatic.com/50081081/r/il/91bc4a/7180612046/il_fullxfull.7180612046_h2dt.jpg,https://i.etsystatic.com/50081081/r/il/b50935/5897338071/il_fullxfull.5897338071_dgym.jpg,https://i.etsystatic.com/50081081/r/il/e13302/7208127369/il_fullxfull.7208127369_dt9z.jpg,https://i.etsystatic.com/50081081/r/il/53f296/7486392804/il_fullxfull.7486392804_8eal.jpg,,,,Couleur,"Couleur principale","bleu fonce,vert,vert fonce,Jaune,Bleu,Rose clair,Bleu clair,Orange,Noir,Or,Rose,Rouge,Blanc",Hauteur,Hauteur,"20,30",
"Plaque porte renard avec Prénom personnalisé gravé bois vernis, décoration chambre enfant. Cadeau anniversaire, baptême, naissance unique !","Pour toutes les occasions, prénom personnalisé avec décoration renard en bois de tilleul vernis, d'une épaisseur de 3mm, sur commande. 

Découpe du bois et gravure fait main en France, Alpes-Maritimes.

Existe en 2 hauteurs différentes, 20cm ou 30 cm, selon vos envies.

Il se fixe trés facilement avec l'encoche faîtes en haut ou avec du scotch double face, marque préconisée 3M.

Cet objet n'est pas un jouet mais une decoration à manipuler avec précaution.

Faites vous plaisir ou faites plaisir à un proche !

Chaque pièce est unique. Les variations de grain du bois ainsi que les réglages d'affichage de vos écrans peuvent entraîner de légères différences de coloris par rapport aux photographies.",24,EUR,6,"Baptême,Cadeau,cadeau_personnalise,Plaque_porte_prénom,cadeau_naissance,Prénom_personnalisé,Lettres_en_bois,Plaque_de_porte,deco_chambre_enfant,Cadeau_anniversaire,Prénom_gravé,plaque_renard_bois,decoration_renard","Bois,Tilleul",https://i.etsystatic.com/50081081/r/il/3f03ce/7410076652/il_fullxfull.7410076652_7ukv.jpg,https://i.etsystatic.com/50081081/r/il/8dd4e1/7160114470/il_fullxfull.7160114470_shx3.jpg,https://i.etsystatic.com/50081081/r/il/ecd39f/7228612675/il_fullxfull.7228612675_8wht.jpg,https://i.etsystatic.com/50081081/r/il/088540/7228612671/il_fullxfull.7228612671_snjt.jpg,https://i.etsystatic.com/50081081/r/il/b50935/5897338071/il_fullxfull.5897338071_dgym.jpg,https://i.etsystatic.com/50081081/r/il/ea396c/7160137712/il_fullxfull.7160137712_nu0l.jpg,https://i.etsystatic.com/50081081/r/il/4c37b2/7534322209/il_fullxfull.7534322209_a3lo.jpg,,,,Couleur,"Couleur principale","bleu fonce,vert,vert fonce,Jaune,Bleu,Rose clair,Bleu clair,Orange,Noir,Or,Rose,Rouge,Blanc",Hauteur,Hauteur,"20,30",
"Plaque de naissance personnalisé, Décoration chambre, Calendrier bois de bébé, Affiche de naissance, prénom, date, poids, taille et heure","Pour toutes les occasions, cadre naissance personnalisée avec prénom, date de naissance, poids, taille et heure de naissance, en bois de tilleul vernis, d'une épaisseur de 6mm, sur commande. 

En forme de planète Saturne, il fera rêver vos enfants !

La plaque fait 30cm de largeur sur 20cm de hauteur. 

Elle existe en 3 colories, bleu clair / bleu foncé,  rose clair / rose foncé et vert clair / vert foncé.

Cadeau d'anniversaire enfants, fille ou garçon, baptême, naissance, Noël, fête des mères, fête des pères ou toutes les autres occasions !!

Découpe du bois et gravure fait main en France, Alpes-Maritimes.

Il se fixe trés facilement grace a l'encoche en haut et le ruban fourni ou avec du scotch double face, marque préconisée 3M.

Cet objet n'est pas un jouet mais une decoration à manipuler avec précaution.

Faites vous plaisir ou faites plaisir à un proche !

Chaque pièce est unique. Les variations de grain du bois ainsi que les réglages d'affichage de vos écrans peuvent entraîner de légères différences de coloris par rapport aux photographies.",34,EUR,4,"calendrier_naissance,cadre_naissance,suspension_murale,decoration_chambre,idee_cadeau_bebe,decoration_murale,planète,Cadeau_de_baptême,Souvenir_naissance,Affiche_personnalisé,Plaque_de_naissance,Déco_chambre_bébé,prénom_personnalisé","Bois,Tilleul,vernis brillant",https://i.etsystatic.com/50081081/r/il/3f0a9b/7466024069/il_fullxfull.7466024069_nr9d.jpg,https://i.etsystatic.com/50081081/r/il/1a7c77/7418106452/il_fullxfull.7418106452_h1tt.jpg,https://i.etsystatic.com/50081081/r/il/ce777f/7173158298/il_fullxfull.7173158298_gvyi.jpg,https://i.etsystatic.com/50081081/r/il/10d726/7173158286/il_fullxfull.7173158286_9gew.jpg,https://i.etsystatic.com/50081081/r/il/17f643/6465997442/il_fullxfull.6465997442_ax4w.jpg,https://i.etsystatic.com/50081081/r/il/882150/7163312408/il_fullxfull.7163312408_l7s5.jpg,,,,,Couleur,"Couleur principale","Rose,Bleu,Vert",,,,
